CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
11584,FACULDADE CAL DE ARTES CÊNICAS,Faculdade Cal,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
345,ESCOLA DE ENGENHARIA KENNEDY,EEK,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
2846,FACULDADE DE TEOLOGIA UMBANDISTA,F.T.U.,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
24391,Faculdade de Educação da Ibiapaba,FAEDI,Privada,N,N,N,Faculdade,000000002305803,Ipu,CE,Ativa
2180,RATIO - FACULDADE TEOLÓGICA E FILOSÓFICA,RATIO,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
4867,FACULDADE ANHANGUERA DE GUARAPARI,null,Privada,N,N,N,Faculdade,000000003202405,Guarapari,ES,Ativa
22456,FACULDADE REALIZA,,Privada,N,N,N,Faculdade,000000005201405,Aparecida de Goiânia,GO,Ativa
3990,FACULDADE SÃO BERNARDO DE TECNOLOGIA,SBTEC,Privada,N,N,N,Faculdade,000000003548708,São Bernardo do Campo,SP,Extinta
694,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Pública,N,N,N,Universidade,000000005002704,Campo Grande,MS,Ativa
547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,UERJ,Pública,N,N,N,Universidade,000000003304557,Rio de Janeiro,RJ,Ativa
21955,FACULDADE METROPOLITANA DE ITAJAÍ,FIMT,Privada,N,N,N,Faculdade,000000004208203,Itajaí,SC,Ativa
5045,FACULDADE DE TECNOLOGIA PAULISTA,null,Privada,N,N,N,Faculdade,000000003527801,Lupércio,SP,Ativa
19785,FACULDADE ANHANGUERA DE RIBEIRÃO DAS NEVES,null,Privada,N,N,N,Faculdade,000000003154606,Ribeirão das Neves,MG,Ativa
5107,FACULDADE SOGIPA DE EDUCAÇÃO FÍSICA,null,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
2361,FACULDADE PADRÃO,-,Privada,N,N,N,Faculdade,000000005201405,Aparecida de Goiânia,GO,Ativa
21371,Faculdade Univeritas Universus Veritas de Joinville,VERITAS JOINVILLE,Privada,N,N,N,Faculdade,000000004209102,Joinville,SC,Extinta
1913,CENTRO UNIVERSITÁRIO FAMINAS,UNIFAMINAS,Privada,N,N,N,Centro Universitário,000000003143906,Muriaé,MG,Ativa
17874,Faculdade de Educação Superior de Tangará da Serra,FAEST,Privada,N,N,N,Faculdade,000000005107958,Tangará da Serra,MT,Ativa
1042,UNIVERSIDADE POSITIVO,UP,Privada,N,N,N,Universidade,000000004106902,Curitiba,PR,Ativa
3604,INSTITUTO SUPERIOR DE EDUCAÇÃO DE CARIACICA,ISEC,Privada,N,N,N,Faculdade,000000003201308,Cariacica,ES,Extinta
945,Faculdade Funorte de Januária,null,Privada,N,N,N,Faculdade,000000003135209,Januária,MG,Ativa
1059,FACULDADE LOURENÇO FILHO,FLF,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
13873,FACULDADE FINOM DE PATOS DE MINAS,FINOM,Privada,N,N,N,Faculdade,000000003148004,Patos de Minas,MG,Ativa
1788,FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA,FAAL,Privada,N,N,N,Faculdade,000000003526902,Limeira,SP,Ativa
2192,INSTITUTO SUPERIOR DE EDUCAÇÃO IVOTI,ISEI,Privada,S,N,N,Faculdade,000000004310801,Ivoti,RS,Ativa
109,FACULDADES INTEGRADAS RUI BARBOSA,FIRB,Privada,N,N,N,Faculdade,000000003502101,Andradina,SP,Ativa
14155,Faculdade Presidente Antônio Carlos de Sabará,FUNEES Sabará,Privada,N,N,N,Faculdade,000000003156700,Sabará,MG,Ativa
13538,FACULDADE CARAGUÁ,,Privada,N,N,N,Faculdade,000000003510500,Caraguatatuba,SP,Extinta
1677,FACULDADE DE ENSINO SUPERIOR DO PIAUÍ,FAESPI,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
21937,FACULDADE INTEGRADA DE CAMPO GRANDE,INTEGRADA,Privada,N,N,N,Faculdade,000000005002704,Campo Grande,MS,Ativa
1924,FACULDADE DO NORTE PIONEIRO DE JACAREZINHO,FANORPIJAC,Privada,N,N,N,Faculdade,000000004111803,Jacarezinho,PR,Extinta
5015,INSTITUTO SUPERIOR DE TECNOLOGIA EM HORTICULTURA,ISTHORTICULTURA,Pública,N,N,N,Faculdade,000000003301009,Campos dos Goytacazes,RJ,Ativa
2973,FACULDADE ANHANGUERA DE PRIMAVERA DO LESTE,FIPL,Privada,N,N,N,Faculdade,000000005107040,Primavera do Leste,MT,Ativa
1416,FACULDADE GRANDE VITÓRIA,UNFGV,Privada,N,N,N,Faculdade,000000003205002,Serra,ES,Extinta
24861,FACULDADE ATENAS DO SUL BAIANO,,Privada,N,N,N,Faculdade,000000002932903,Valença,BA,Ativa
16967,FACULDADE SENAI RIO,null,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
17269,INSTITUTO DE EDUCAÇÃO SUPERIOR E INOVAÇÃO PERSONA,null,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1426,INSTITUTO LUTERANO DE ENSINO SUPERIOR DE ITUMBIARA,ILES,Privada,N,S,N,Faculdade,000000005211503,Itumbiara,GO,Ativa
3692,FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS,FATEC CAMPINAS,Privada,N,N,N,Faculdade,000000003509502,Campinas,SP,Ativa
25282,UNIVERSIDADE FEDERAL DE JATAÍ,UFJ,Pública,N,N,N,Universidade,000000005211909,Jataí,GO,Ativa
18266,FACULDADE SAINT GERMAIN SP,FSGSP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
2922,INSTITUTO SUPERIOR DE EDUCAÇÃO DE BARRETOS,ISEB,Privada,N,N,N,Faculdade,000000003505500,Barretos,SP,Ativa
24290,Faculdade Andreotti de Maringá,FAM,Privada,N,N,N,Faculdade,000000004115200,Maringá,PR,Ativa
18039,Faculdade Capacitar,,Privada,N,N,N,Faculdade,000000004301602,Bagé,RS,Ativa
3754,FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS,FADMINAS,Privada,N,N,N,Faculdade,000000003138203,Lavras,MG,Ativa
967,FACULDADE DE TECNOLOGIA DE TAQUARITINGA,FATEC/TQ,Pública,N,N,N,Faculdade,000000003553708,Taquaritinga,SP,Ativa
2126,ESCOLA DE DIREITO DO RIO DE JANEIRO,DIREITO RIO,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
1192,FACULDADE DE CIÊNCIAS DA SAÚDE DE SÃO PAULO,FACIS,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
19910,Faculdades Planalto Central,FPC,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
2632,FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA,UNESULBAHIA,Privada,N,N,N,Faculdade,000000002910727,Eunápolis,BA,Ativa
3149,Faculdade Anhanguera De Divinópolis,null,Privada,N,N,N,Faculdade,000000003122306,Divinópolis,MG,Ativa
24471,FACULDADE ATENAS VALENÇA,,Privada,N,N,N,Faculdade,000000002932903,Valença,BA,Ativa
21716,FACULDADE CESMA DE MARACANAÚ,FACESMA,Privada,N,N,N,Faculdade,000000002307650,Maracanaú,CE,Ativa
16459,FACULDADE UNIRB - SALVADOR,FACULDADE UNIRB,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
795,FACULDADES INTEGRADAS DE DIAMANTINO,FID,Privada,N,N,N,Faculdade,000000005103502,Diamantino,MT,Ativa
18692,Faculdade ALFAUNIPAC de Guanhães,null,Privada,N,N,N,Faculdade,000000003128006,Guanhães,MG,Ativa
2441,INSTITUTO SUPERIOR DE EDUCAÇÃO AUXILIUM,ISE AUXILIUM,Privada,N,N,N,Faculdade,000000003527108,Lins,SP,Extinta
16225,Faculdade Regional do Jacuípe,FARJ,Privada,N,N,N,Faculdade,000000002906873,Capim Grosso,BA,Ativa
3783,FACULDADE PARAENSE DE ENSINO,FAPEN,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
1623,FACULDADE DE CIÊNCIAS AGRÁRIAS DE ANDRADINA,FCAA,Privada,N,N,N,Faculdade,000000003502101,Andradina,SP,Ativa
4731,FACULDADE MESSIANICA,null,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
3817,Centro Universitário Maurício de Nassau de João Pessoa,null,Privada,N,N,N,Centro Universitário,000000002507507,João Pessoa,PB,Ativa
591,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,Pública,N,N,N,Universidade,000000003550308,São Paulo,SP,Ativa
22917,FACULDADE DE CIÊNCIAS MÉDICAS DE MARICÁ,,Privada,N,N,N,Faculdade,000000003302700,Maricá,RJ,Ativa
1757,"ESCOLA SUPERIOR DE ADMINISTRAÇÃO, MARKETING E COMUNICAÇÃO DE GOIÂNIA",ESAMC DE GOIÂNIA,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Extinta
3513,FACULDADE DE PRESIDENTE VENCESLAU,FAPREV,Privada,N,N,N,Faculdade,000000003541505,Presidente Venceslau,SP,Ativa
3974,UNIVERSIDADE DE RIO VERDE,FESURV,Pública,N,N,N,Universidade,000000005218805,Rio Verde,GO,Ativa
3157,INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES,ISEAR,Privada,N,N,N,Faculdade,000000005218805,Rio Verde,GO,Ativa
18639,Faculdade Pitágoras de Bacabal,,Privada,N,N,N,Faculdade,000000002101202,Bacabal,MA,Ativa
385,UNIVERSIDADE SALVADOR,UNIFACS,Privada,N,N,N,Universidade,000000002927408,Salvador,BA,Ativa
14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,Privada,S,S,N,Universidade,000000004318705,São Leopoldo,RS,Ativa
1487,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO,UNIDOM - BOSCO,Privada,N,N,N,Centro Universitário,000000004106902,Curitiba,PR,Ativa
22202,Faculdade Estácio de Juazeiro,EstácioJuazeiro,Privada,N,N,N,Faculdade,000000002918407,Juazeiro,BA,Ativa
1969,FACULDADE DOS IMIGRANTES - FAI,FAI,Privada,N,N,N,Faculdade,000000004305108,Caxias do Sul,RS,Extinta
2075,INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS,IESA,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
809,FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE,FADILESTE,Privada,N,N,N,Faculdade,000000003154150,Reduto,MG,Ativa
15859,Faculdade Católica Paulista,FACAP,Privada,N,N,N,Faculdade,000000003529005,Marília,SP,Ativa
24843,INSTITUTO DE ASSISTÊNCIA MÉDICA AO SERVIDOR PÚBLICO ESTADUAL,IAMSPE,Pública,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
21519,Faculdade Meridional de Porto Alegre,IMED,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
2111,CENTRO UNIVERSITÁRIO INTA,UNINTA,Privada,N,S,N,Centro Universitário,000000002312908,Sobral,CE,Ativa
2677,INSTITUTO SUPERIOR DE EDUCAÇÃO SÃO JUDAS TADEU,ISESJT,Privada,N,N,N,Faculdade,000000002203909,Floriano,PI,Extinta
750,UNIVERSIDADE DE GURUPI,UnirG,Pública,N,N,N,Universidade,000000001709500,Gurupi,TO,Ativa
5066,FACULDADE PITÁGORAS DE TECNOLOGIA DE CONTAGEM,null,Privada,N,N,N,Faculdade,000000003118601,Contagem,MG,Extinta
19501,Faculdade de Tecnologia Sebrae,FATEC SEBRAE,Pública,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
14210,Faculdade Presidente Antônio Carlos de Maria da Fé,FUNEES,Privada,N,N,N,Faculdade,000000003139904,Maria da Fé,MG,Extinta
2120,INSTITUTO DE FILOSOFIA E DE TEOLOGIA PAULO VI,IFITEPS,Privada,N,N,N,Faculdade,000000003303500,Nova Iguaçu,RJ,Extinta
1507,FACULDADE PROJEÇÃO DE CEILÂNDIA,FAPRO,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Pública,N,N,N,Universidade,000000003548906,São Carlos,SP,Ativa
20667,UNETRI FACULDADES,UNETRI,Privada,N,N,N,Faculdade,000000004102604,Barracão,PR,Ativa
18296,Faculdade AGES de Tucano,Faculdade AGES,Privada,N,N,N,Faculdade,000000002931905,Tucano,BA,Ativa
18526,FACULDADE DE OSASCO,FCO,Privada,N,N,N,Faculdade,000000003534401,Osasco,SP,Ativa
21871,FACULDADE BAHIANA DE ENGENHARIA E CIÊNCIAS SOCIAIS APLICADAS,FBE,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
24056,Faculdade de Saúde do Sertão de Pernambuco,FASPE,Privada,N,N,N,Faculdade,000000002605707,Floresta,PE,Ativa
13944,FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS,FAN,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
1961,INSTITUTO TECNOLÓGICO E DAS CIÊNCIAS SOCIAIS APLICADAS E DA SAÚDE DO CENTRO EDUC. N. SRª AUXILIADORA,ITCSAS/CENSA,Privada,N,S,N,Faculdade,000000003301009,Campos dos Goytacazes,RJ,Ativa
5217,FACULDADES INTEGRADAS PAULISTA,FIP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
17783,Faculdade de Mediação Ívia Corneli,FAMIC,Privada,N,N,S,Faculdade,000000003144805,Nova Lima,MG,Ativa
467,FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITAPETININGA,FCCI,Privada,N,N,N,Faculdade,000000003522307,Itapetininga,SP,Extinta
2131,FACULDADE DE SÃO BERNARDO DO CAMPO,FAPAN,Privada,N,N,N,Faculdade,000000003548708,São Bernardo do Campo,SP,Ativa
26443,International Orofacial Academy RP,IOA RP,Privada,N,N,N,Faculdade,000000003543402,Ribeirão Preto,SP,Ativa
15382,FACULDADE AJES,AJES,Privada,N,N,N,Faculdade,000000005105150,Juína,MT,Ativa
1327,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DE PORTO ALEGRE,ESPM - POA,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
24223,Faculdade de Tecnologia da Amazônia,FATEC,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
1309,Faculdade Projeção de Taguatinga Norte,FAPRO,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
3879,Centro Universitário Maurício de Nassau de Campina Grande,UNINASSAU CPV,Privada,N,N,N,Centro Universitário,000000002504009,Campina Grande,PB,Ativa
3782,FACULDADE DE TECNOLOGIA CACHOEIRO DE ITAPEMIRIM,FACI,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
17680,FACULDADE EVANGÉLICA DE SENADOR CANEDO,FESCAN,Privada,N,N,N,Faculdade,000000005220454,Senador Canedo,GO,Ativa
18046,FACULDADE ILAPEO,ILAPEO,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
1935,FACULDADE SÃO PAULO DE SANTOS,FSPS,Privada,N,N,N,Faculdade,000000003548500,Santos,SP,Extinta
3541,FACULDADE DE TAPEJARA,FAT,Privada,N,N,N,Faculdade,000000004320909,Tapejara,RS,Ativa
5,UNIVERSIDADE FEDERAL DO PIAUÍ,UFPI,Pública,N,N,N,Universidade,000000002211001,Teresina,PI,Ativa
15522,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ",IFAP,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000001600303,Macapá,AP,Ativa
21812,Faculdade Regional de Leopoldina,,Privada,N,N,N,Faculdade,000000003138401,Leopoldina,MG,Ativa
17657,Faculdade Professor Daltro,,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
47,UNIVERSIDADE ESTADUAL DE GOIÁS,UEG,Pública,N,N,N,Universidade,000000005201108,Anápolis,GO,Ativa
1831,FACULDADE DE IBITINGA,FAIB,Privada,N,N,N,Faculdade,000000003519600,Ibitinga,SP,Extinta
4544,FACULDADE LÍDER,null,Privada,N,N,N,Faculdade,000000002613701,São Lourenço da Mata,PE,Extinta
4045,Centro Universitário UniCuritiba,UniCuritiba,Privada,N,N,N,Centro Universitário,000000004106902,Curitiba,PR,Ativa
1118,FACULDADE DE MIRASSOL,null,Privada,N,N,N,Faculdade,000000003530300,Mirassol,SP,Ativa
14227,Faculdade Presidente Antônio Carlos de Recreio,FUNEES,Privada,N,N,N,Faculdade,000000003154101,Recreio,MG,Extinta
2142,FACULDADE MULTIEDUCATIVA,MULTIEDUCATIVA,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
543,FACULDADE DE CIÊNCIAS DA FUNDAÇÃO INSTITUTO TECNOLÓGICO DE OSASCO,FAC-FITO,Pública,N,N,N,Faculdade,000000003534401,Osasco,SP,Ativa
21366,FACULDADE FAEL DE CURITIBA,FAEL CURITIBA,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
1988,CENTRO UNIVERSITARIO AVANTIS,UNIAVAN,Privada,N,N,N,Centro Universitário,000000004202008,Balneário Camboriú,SC,Ativa
2598,FACULDADE PENSAR,FP,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
21977,Faculdade Poliensino - FP,,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
1061,FACULDADE PLANALTO DE ADMINISTRAÇÃO E CIÊNCIAS ECONÔMICAS,FACPLAN,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
2660,FACULDADE PHÊNIX DE CIÊNCIAS HUMANAS E SOCIAIS DO BRASIL,PHENIX,Privada,N,N,N,Faculdade,000000005219753,Santo Antônio do Descoberto,GO,Extinta
13724,PANAMERICANA FACULDADE DE ARTE E DESIGN,null,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
21210,Faculdade Estratego,ESTRATEGO,Privada,N,N,N,Faculdade,000000001501402,Belém,PA,Ativa
12533,FACULDADE DOM BOSCO DE CAPITÃO LEÔNIDAS MARQUES,null,Privada,N,N,N,Faculdade,000000004104600,Capitão Leônidas Marques,PR,Ativa
20406,Faculdade Jaguar Indaiá,FJI,Privada,N,N,N,Faculdade,000000003520509,Indaiatuba,SP,Ativa
4108,INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ,ICESPI,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
2915,FACULDADE CIDADE DE PATOS DE MINAS,FPM,Privada,N,N,N,Faculdade,000000003148004,Patos de Minas,MG,Ativa
22685,"Centro de Medicina Especializada, Pesquisa e Ensino",CEMEPE,Privada,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003106200,Belo Horizonte,MG,Ativa
23798,Faculdade de Ciências e Educação em Saúde,FACCESA,Privada,N,N,N,Faculdade,000000002611606,Recife,PE,Ativa
18659,FACULDADE ANHANGUERA DO CEARÁ,null,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
966,FACULDADE DE TURISMO - SANTOS DUMONT,FACTURSD,Privada,N,N,N,Faculdade,000000003160702,Santos Dumont,MG,Extinta
18048,Faculdade Vértix Trirriense,FVT,Privada,N,N,N,Faculdade,000000003306008,Três Rios,RJ,Ativa
17666,FACULDADE ANHANGUERA UNIDADE PARAGOMINAS,null,Privada,N,N,N,Faculdade,000000001505502,Paragominas,PA,Ativa
3268,FACULDADE MADRE THAIS,FMT,Privada,N,N,N,Faculdade,000000002913606,Ilhéus,BA,Ativa
1084,CENTRO UNIVERSITÁRIO CNEC DE BENTO GONÇALVES,null,Privada,S,N,N,Centro Universitário,000000004302105,Bento Gonçalves,RS,Ativa
4681,FACULDADE CENTRO PAULISTANO,null,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
23342,Faculdade Avantis de Florianópolis,AVANTIS,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
4399,FACULDADE DE BALSAS,UNIBALSAS,Privada,N,N,N,Faculdade,000000002101400,Balsas,MA,Ativa
4785,INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA,IFRO,Pública,N,N,N,"Instituto Federal de Educação, Ciência e Tecnologia",000000001100205,Porto Velho,RO,Ativa
797,Faculdade AVEC de Vilhena,AVEC,Privada,N,N,N,Faculdade,000000001100304,Vilhena,RO,Ativa
640,Faculdade Maria Thereza,FAMATH,Privada,N,N,N,Faculdade,000000003303302,Niterói,RJ,Ativa
21674,Faculdade Promove de Alfenas,,Privada,N,N,N,Faculdade,000000003101607,Alfenas,MG,Ativa
708,INSTITUTO DE CIÊNCIAS SOCIAIS APLICADAS,UNEB,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
68,FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS,FAFIPE,Privada,N,N,N,Faculdade,000000003537305,Penápolis,SP,Ativa
15447,Centro Universitário Presidente Antônio Carlos de Barbacena,UNIPAC,Privada,N,N,N,Centro Universitário,000000003105608,Barbacena,MG,Extinta
1196,UNIVERSIDADE CESUMAR,UNICESUMAR,Privada,N,N,N,Universidade,000000004115200,Maringá,PR,Ativa
3975,FACULDADE SÃO FRANCISCO DE PIUMHI,FASPI,Privada,N,N,N,Faculdade,000000003151503,Piumhi,MG,Extinta
417,UNIVERSIDADE CIDADE DE SÃO PAULO,UNICID,Privada,N,N,N,Universidade,000000003550308,São Paulo,SP,Ativa
14879,FACULDADE DOURADO,FD,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
23409,FACULDADE CENTRO SÃO PAULO,FACESP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
5000,"Faculdade Ágora - Administração, Educação e Cultura",FAAEC,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
404,FACULDADES INTEGRADAS DA UPIS,UPIS,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
17115,FACULDADE TRÊS MARIAS,FTM,Privada,N,N,N,Faculdade,000000002507507,João Pessoa,PB,Ativa
19172,Faculdades Integradas Aparício Carvalho Vilhena,FIMCAVILHENA,Privada,N,N,N,Faculdade,000000001100304,Vilhena,RO,Ativa
3376,FACULDADE DE TEOLOGIA INTEGRADA,FATIN,Privada,N,N,N,Faculdade,000000002606804,Igarassu,PE,Ativa
25450,Faculdades Integradas do Sul de Minas - FISMINAS,,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
5112,FACULDADE UNIÃO ARARUAMA DE ENSINO S/S LTDA.,FAC-UNILAGOS,Privada,N,N,N,Faculdade,000000003300209,Araruama,RJ,Extinta
200,FACULDADE CÁSPER LÍBERO,FCL,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
23707,FACULDADE DE TECNOLOGIA E EDUCAÇÃO SUPERIOR E PROFISSIONALIZ,FATESP,Privada,N,N,N,Faculdade,000000005208004,Formosa,GO,Ativa
2072,FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL,IEVAL,Privada,N,N,N,Faculdade,000000001200203,Cruzeiro do Sul,AC,Ativa
1275,FACULDADE DO GUARUJÁ,FAGU,Privada,N,N,N,Faculdade,000000003518701,Guarujá,SP,Ativa
12522,FACULDADE MOGIANA DO ESTADO DE SÃO PAULO,FMG,Privada,N,N,N,Faculdade,000000003530706,Mogi Guaçu,SP,Ativa
775,FACULDADE ALVORADA DE EDUCAÇÃO FÍSICA E DESPORTO,FAEFD,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
1946,FACULDADE LEGALE,LEGALE,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1363,FACULDADE VISCONDE DE CAIRÚ,FAVIC,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
717,FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE,UFCSPA,Pública,N,N,N,Universidade,000000004314902,Porto Alegre,RS,Ativa
22712,FACULDADE PITÁGORAS UNOPAR DE MURIAÉ,,Privada,N,N,N,Faculdade,000000003143906,Muriaé,MG,Ativa
1651,FACULDADE DE EDUCAÇÃO,ISECUB,Privada,N,N,N,Faculdade,000000003205309,Vitória,ES,Extinta
1824,FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITABIRITO,FACCI,Privada,N,N,N,Faculdade,000000003131901,Itabirito,MG,Extinta
861,CENTRO DE ENSINO SUPERIOR DO AMAPÁ,CEAP,Privada,N,N,N,Faculdade,000000001600303,Macapá,AP,Ativa
23147,Faculdade do Comércio de São Paulo,FAC-SP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2438,INSTITUTO TEOLÓGICO PASTORAL DO CEARÁ,ITEP,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Extinta
532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,UNIJUI,Privada,S,N,N,Universidade,000000004310207,Ijuí,RS,Ativa
24356,Faculdade Virtual do Brasil,FVB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
5518,FACULDADE GUARAPUAVA,FG,Privada,N,N,N,Faculdade,000000004109401,Guarapuava,PR,Ativa
15716,Centro Educacional em Aeronáutica,CEA,Pública,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
22747,FACULDADE PROF. LUÍZ MÁRIO D'AVILA,FADAVILA,Privada,N,N,N,Faculdade,000000003505500,Barretos,SP,Ativa
21669,Faculdade Kennedy de Ipatinga,FKIPATINGA,Privada,N,N,N,Faculdade,000000003131307,Ipatinga,MG,Ativa
1842,FACULDADES INTEGRADAS MACHADO DE ASSIS,FEMA,Privada,S,N,N,Faculdade,000000004317202,Santa Rosa,RS,Ativa
672,CENTRO UNIVERSITÁRIO FACENS,UniFACENS,Privada,N,N,N,Centro Universitário,000000003552205,Sorocaba,SP,Ativa
24548,ITPAC ITACOATIARA,ITPAC ITA,Privada,N,N,N,Faculdade,000000001301902,Itacoatiara,AM,Ativa
21589,Faculdade Maurício de Nassau de Caxias do Sul,FMN Caxias Sul,Privada,N,N,N,Faculdade,000000004305108,Caxias do Sul,RS,Extinta
4104,ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG,ESEG,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
19842,CENTRO DE ENSINO SUPERIOR DE BACABEIRA,CESBA,Privada,N,N,N,Faculdade,000000002101251,Bacabeira,MA,Ativa
24991,FACULDADE DE EDUCAÇÃO VALE DO PAJEÚ,FVP,Privada,N,N,N,Faculdade,000000002601904,Bezerros,PE,Ativa
4633,Faculdade IDEAU de Passo Fundo,IDEAU,Privada,N,N,N,Faculdade,000000004314100,Passo Fundo,RS,Ativa
10685,Faculdade Multivix São Mateus,MULTIVIX SÃO MATEUS,Privada,N,N,N,Faculdade,000000003204906,São Mateus,ES,Ativa
